F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
32.481613,0.05570577,31.373997,31.729404,35.30709,3.933094,26.959572,18.74603,11.061302,4.9248886,0.38672575,1.1615556,0.010843009,0.16337849,0.7920147,0.7811717,6.852983,3.4929383,4.0453453,1.5549003,0.11269924,1.264931,20.5799,0.7756027,0.29955506,50.945255,15.572075,0.6716443,3.9033542,4.3837366,0.009957475,1.2327231,0.8285195,0.879156,8.710724,0.44857734,4.2159,2.364042,15.33333,0.48145732,526.1038,0.5761669,1137.1891,0.26417592,-110.00972,-0.85964024,1538.2054,0.25771162,790.12885,0.32207453,-103.970146,-0.87552553,2549.8884,0.15068427,731.25555,0.32618946,-105.831505,-0.843773,-11.166035,-0.49539602,18.864567,0.289549,0.08886218,0.4631115,-0.014213954,-0.7746831,0.21291561,0.6354528,31.221859,0.4424803,-5.727171,-3.0035841,17.073215,0.656203,-3.4312541,-5.9095454,-12.059764,22.275719,-0.006992581,0.005774496,0.004846393,1.6203705,0.9367682,0.5525,0.0258602,0.48999998,0.43185645,-35.17151,03
32.373413,0.067400195,31.08028,31.762852,35.281353,4.2010727,36.802986,24.095121,37.089596,21.50207,0.47640133,1.2266738,0.011815864,0.15710038,0.9097915,0.8979757,8.398252,4.152202,6.579674,3.9082654,0.16435713,1.4613309,17.885569,0.915138,0.4446204,36.5107,17.432865,0.5922208,3.9410765,4.291818,0.018246029,1.740613,0.97402096,0.91441536,7.786042,0.5671697,3.7949035,2.4882934,12.550715,0.6589883,596.7532,0.50152314,1130.3434,0.21139765,-113.457855,-0.84117687,1645.4211,0.22830461,714.3821,0.30090013,-105.60697,-0.87253445,2648.6138,0.1328538,754.4804,0.37491673,-106.338646,-0.8610882,-9.260336,-0.6651881,16.251966,0.43628278,0.083918996,0.43801832,-0.015340616,-0.7766311,0.319497,0.80132186,29.53071,0.4274305,-8.531534,-1.9659569,19.107815,0.6562243,-4.554822,-4.128484,-12.025112,21.414145,-0.016609576,0.00871333,0.006306086,1.6826924,0.729927,0.6933333,0.2671246,0.48999998,0.4321458,-33.01006,03
32.726646,0.05659354,31.439703,32.044453,35.24979,3.8100872,29.85176,13.527994,16.845718,13.4721,0.5568446,1.2387902,0.012883877,0.21630196,1.106634,1.0937501,7.8542976,3.5713806,9.879357,6.054441,0.21389937,1.4615163,18.040363,0.86027443,-5.448617,-2.6862636,14.03599,0.85729665,0.2892999,61.721657,0.016196048,1.2927049,1.0245045,0.89446014,7.9266276,0.44357142,0.8893463,9.792407,12.469988,0.6458434,636.00134,0.47776198,1154.2794,0.18725991,-109.207054,-0.87563443,1706.7036,0.22357124,752.2304,0.35068476,-106.14378,-0.86718833,2725.393,0.15533689,789.5179,0.35129973,-107.285194,-0.8468901,-9.008684,-0.6613821,16.115124,0.36718112,0.046144392,1.0173701,-0.013400369,-0.8664979,0.41491354,0.81078583,29.897253,0.38612363,-10.584108,-1.5879586,18.620165,0.7053918,-6.44117,-3.3218472,-6.2955136,14.947754,0.02448149,0.008159763,0.012699871,1.6706444,0.9661836,0.5125,0.17781661,0.39999998,0.4476159,-31.2143,03
32.52769,0.06614528,31.013617,31.870567,35.66266,4.649042,118.78147,193.9303,13.755996,7.1671276,0.56026256,1.2693254,0.013235364,0.20444651,1.0915885,1.0783532,12.612924,6.8664145,8.168721,4.095338,0.20440722,1.3928602,16.625816,0.96100545,-3.87653,-4.316582,16.151463,0.65497816,2.6865036,6.52651,0.013914414,1.2292582,1.0014076,0.82947266,7.7672906,0.45457092,2.391552,3.5644903,11.600978,0.8107054,667.53253,0.48595262,1120.3405,0.1898721,-107.86963,-0.8872484,1735.5164,0.20724835,740.0727,0.36461988,-103.07389,-0.89680594,2733.8052,0.14049593,750.2323,0.33123463,-103.69698,-0.8863674,-7.79107,-0.9623011,15.183855,0.48350388,0.062212028,0.810365,-0.009878111,-1.3166713,0.38656643,0.76322967,27.144444,0.4609809,-11.017356,-1.4965081,20.489754,0.60166913,-4.894586,-4.246774,-9.633887,19.816538,-0.0120362,0.00796136,0.008778157,1.7114916,0.7425743,0.6966666,0.3064129,0.62333333,0.41699985,-31.389156,03
32.483353,0.05636645,31.352818,32.002075,35.03073,3.6779137,27.158932,22.378569,9.363957,6.2263823,0.5724246,1.166425,0.02361896,0.2010819,1.1389678,1.1153488,9.057258,4.0633397,7.8537107,4.463304,0.18974723,1.3259857,18.768064,0.82682616,-2.9153965,-5.2616506,15.768762,0.6622881,1.7673594,9.8672695,0.014189061,1.3488066,0.865016,0.8677441,8.2000265,0.47920793,3.957993,2.5321805,13.72867,0.5283399,644.0696,0.4927976,1142.8035,0.21307716,-113.27182,-0.84681225,1735.396,0.22085232,717.62616,0.29565698,-103.2345,-0.8904314,2726.7266,0.14846918,816.47546,0.3630407,-103.56849,-0.8858998,-9.4905,-0.5884308,16.709421,0.3428118,0.097223334,0.37648138,-0.014255647,-0.7496136,0.3519913,0.73436946,28.554298,0.42930856,-7.834347,-2.0935414,19.105639,0.64415723,-5.4033823,-3.7759976,-12.841568,23.008942,-0.014837585,0.005487958,0.014796443,1.6990292,0.7371008,0.7033333,0.25978622,0.4725,0.4489084,-31.399832,03
32.781902,0.05965911,31.378105,32.214012,35.80019,4.422085,10.395842,9.897071,17.34654,4.7776685,0.5802521,1.2202445,0.017332206,0.16378163,1.1129851,1.0956529,12.171437,6.4019775,8.592111,4.2339673,0.20189838,1.4695746,15.839662,0.98271745,-5.459723,-2.6727111,16.250517,0.6398167,1.5721064,11.043225,0.015801515,1.5660672,0.95217985,0.8327824,8.167224,0.45228276,3.8467607,2.6549664,11.106141,0.6084544,640.7464,0.519403,1120.4197,0.24265492,-123.94304,-0.7521224,1721.0203,0.21178965,712.21484,0.3491062,-108.874916,-0.8526662,2713.509,0.13183407,795.8607,0.27662513,-108.78529,-0.854363,-6.954427,-0.6567645,14.0469,0.34953946,0.093609706,0.4354753,-0.012164296,-0.88671494,0.4072008,0.77460366,27.049892,0.43922603,-12.748352,-1.0652807,20.342714,0.5973252,-7.673711,-2.4572499,-6.783428,16.028988,0.0031174836,0.0071862405,0.0091563845,1.7857144,0.7751938,0.62333333,0.22425184,0.4825,0.40604034,-31.36887,03
31.998919,0.07607288,31.206648,31.76009,34.54867,3.3420238,41.537624,28.25559,23.692732,10.103672,0.26859704,1.158847,0.014661506,0.13009357,0.5533051,0.5386436,5.849451,3.7916405,5.4106793,2.6858737,0.08363927,1.3389379,18.356743,0.9335852,3.9476335,3.2390199,15.6951065,0.6458873,2.8155856,5.188915,0.02530888,2.1268733,1.1341876,0.8019597,7.8321133,0.55161613,2.6206186,2.8127024,18.243965,0.43329272,534.0207,0.4917423,1148.0781,0.25414333,-110.747246,-0.8586692,1507.609,0.19910555,895.81134,0.37181678,-112.414154,-0.8056199,2524.4646,0.11986893,784.7799,0.36693516,-115.245705,-0.75849724,-12.876465,-0.54776096,21.91296,0.3297537,0.053612117,0.93157256,-0.01266892,-1.00331,0.16311178,0.71466374,31.315828,0.43950358,0.39617953,40.164536,15.411655,0.7761237,-0.81543577,-23.319841,-10.979202,19.808788,-0.009986056,0.006842815,0.012074314,2.1844661,0.9852217,0.48,0.16896746,0.41,0.42619243,-39.42397,04
32.40563,0.04802645,31.39068,31.93006,34.508087,3.1174068,14.4816265,3.3137083,19.989496,12.729692,0.29868546,1.1384703,0.012102652,0.12827349,0.5243527,0.51225007,3.833659,2.8795192,4.4660125,2.3751135,0.083084695,1.3134748,17.796339,1.0676728,5.952165,1.7581795,10.985943,1.0306336,3.4716845,4.183164,0.013602915,1.4654312,0.86977035,0.90812474,9.328002,0.32934338,3.1867065,2.4346972,18.613195,0.3866905,504.85947,0.4740974,1230.934,0.22582762,-105.54368,-0.8913059,1487.4181,0.21166801,860.22955,0.32265046,-105.62051,-0.8491636,2538.1592,0.13041137,770.50037,0.41669512,-109.01048,-0.7913069,-14.14062,-0.46361816,23.270319,0.34580645,0.055269133,0.9338865,-0.014352356,-0.9085577,0.15240021,0.7489213,31.061598,0.40879068,5.1401567,2.3881915,12.904595,1.0643915,-0.4762968,-35.16093,-7.1311054,16.841812,0.013086051,0.008398183,0.009414948,1.6203705,1.1709602,0.43400002,0.29810065,0.39599997,0.43770307,-37.832874,04
32.347984,0.0446264,31.37119,31.934174,34.398193,3.0270042,25.859333,24.024094,13.900673,5.3849115,0.40950182,1.0333678,0.011483062,0.28906453,0.8175971,0.806114,6.6323957,4.5891657,5.674686,3.4766097,0.11126423,1.1255698,17.999777,0.97611415,1.4349862,8.200082,10.68705,1.1811063,0.5350186,26.890482,0.010795289,1.5456657,0.74413776,1.053175,9.297516,0.35592943,2.9744005,2.5350108,18.955055,0.34857988,516.80896,0.51030487,1173.4795,0.2229998,-105.73382,-0.901939,1503.5004,0.20089228,806.01794,0.39179513,-103.15921,-0.8743673,2558.8967,0.11660614,752.01984,0.4557096,-105.37316,-0.8357009,-12.971031,-0.47619468,20.602007,0.3667511,0.09436218,0.4971522,-0.018375717,-0.71195436,0.20259039,0.5317102,30.643087,0.4172271,2.6929266,4.0186214,15.332178,0.8637536,-5.0291085,-3.2308877,-2.415584,12.663297,0.044623468,0.011226806,0.009406623,1.6431925,0.7125891,0.7366666,0.23626725,0.4825,0.40295005,-34.707104,04
32.322487,0.044203173,31.345478,31.862112,34.423027,3.077549,102.07413,151.79445,9.81824,3.476699,0.32458028,1.0461584,0.014407329,0.19467664,0.5974913,0.583084,4.422054,2.4619212,4.4810324,3.978468,0.07363391,1.1609346,19.100243,0.87903214,5.2284527,2.140001,15.1983795,0.7745208,2.0896487,6.206526,0.011972356,1.2531902,0.8958461,1.2574732,9.403893,0.40591154,4.7037916,1.8827763,19.363077,0.39423668,505.77307,0.5367652,1166.447,0.24871701,-109.45844,-0.8662854,1493.4338,0.2090934,793.0803,0.45009568,-104.405525,-0.8551888,2552.966,0.124048784,801.29065,0.4428577,-106.35912,-0.8224394,-13.276604,-0.4454754,21.547836,0.34811297,0.08899528,0.5342344,-0.016399117,-0.74483556,0.13302101,0.5903746,29.58564,0.47972184,5.307964,1.8977425,16.733713,0.8844379,-3.515249,-4.069976,-8.640493,18.982737,0.005288658,0.0054750415,0.008054981,1.6431925,0.71428573,0.74,0.29131883,0.4775,0.41063213,-37.426723,04
32.841347,0.060306195,31.542946,32.12062,34.90314,3.3601952,126.710655,118.40382,14.373134,5.6204624,0.3461647,1.2528324,0.01218688,0.14165127,0.63305175,0.62086487,5.683847,5.756615,6.159331,5.0070615,0.11894133,1.5452952,16.610065,0.98462385,3.0242062,4.183414,12.481369,0.79294354,3.7303681,4.5573997,0.019124556,2.260244,1.1241099,0.8657928,7.8979053,0.42459655,3.2081244,2.6505916,17.22783,0.43914315,570.1159,0.46843368,1189.5103,0.24995525,-119.724915,-0.7853168,1602.3647,0.22098222,815.5868,0.3209858,-113.1824,-0.81223184,2605.8901,0.14742313,765.2574,0.3775186,-115.983925,-0.76629895,-11.267118,-0.63720334,19.22765,0.42733756,0.064912364,0.64412904,-0.011311565,-1.3685334,0.2367119,0.89051825,29.35767,0.4461698,-1.6369789,-9.597516,13.066984,0.9591172,-2.4987319,-8.584315,-9.48225,18.701946,-0.0064928727,0.00841608,0.016608799,1.3761468,0.92807424,0.4975,0.16391689,0.44599998,0.4327401,-36.047504,04
32.52462,0.070765205,31.355904,31.858912,35.043606,3.6877022,63.248543,18.430695,16.485847,12.943456,0.53598887,1.1988053,0.03609276,0.23212077,1.0500346,1.0139419,8.081048,4.851691,8.901039,4.6961884,0.24257657,1.2799603,17.765041,0.80072945,1.33488,9.620792,13.61413,0.84409857,4.7709904,3.471392,0.020826073,1.4689893,1.2113659,0.7650587,6.980634,0.4563904,2.8231256,3.3600614,14.013635,0.5507116,720.2018,0.411975,1152.5782,0.23699664,-109.95809,-0.8621617,1764.773,0.18569659,868.5128,0.3634243,-103.66159,-0.8879985,2795.4187,0.13148916,819.4193,0.38119182,-105.46724,-0.85603195,-9.4481125,-0.6991727,17.088446,0.4488412,0.054635447,0.90895027,-0.010785785,-1.4183385,0.42372182,0.7930587,26.681503,0.395943,-3.7540646,-3.7100341,14.551854,0.99796957,1.9590535,9.912748,-15.941132,26.404837,-0.014427406,0.0023048,0.0489567,1.6706444,0.7246377,0.71333337,0.28193772,0.4825,0.42097357,-31.654455,04
32.429764,0.059111077,31.177696,31.745079,34.454834,3.2771378,22.550055,11.30194,23.333784,14.721857,0.4169438,1.1680218,0.021713514,0.16794829,0.67890537,0.6571919,8.269633,6.9688025,8.550618,8.611263,0.15680198,1.494838,17.014465,1.0497881,4.5967298,3.182761,11.858557,0.82790065,3.6221368,4.1301403,0.012167793,1.4319619,1.0019478,0.70533055,7.5841155,0.50145996,3.7012384,2.864257,16.271519,0.4991655,696.77985,0.5028301,1113.3373,0.3122784,-114.375534,-0.8261355,1723.042,0.22725068,873.6459,0.34089887,-108.474815,-0.8473255,2719.039,0.15386114,750.2026,0.29968193,-110.534134,-0.81310505,-10.894284,-0.633812,19.80434,0.46407312,0.0906464,0.35633156,-0.011341826,-1.1405926,0.30203983,0.8668465,28.405659,0.4761237,-2.4766977,-6.597995,12.760442,0.9670017,-1.5169725,-10.940188,-11.190061,20.14544,0.005423527,0.0050108638,0.016687516,1.6706444,0.7246377,0.68,0.27580187,0.5075,0.40226698,-34.61784,04
32.0151,0.09093397,30.940943,31.795395,34.238968,3.2980251,52.844994,32.5512,63.93194,94.026054,0.3211956,1.052582,0.011471119,0.16824839,0.70075446,0.6892834,5.8173914,3.9335752,5.311414,3.7092407,0.09745946,1.1651751,17.712988,0.9531147,4.2275715,2.7852724,12.850776,0.92041224,2.6154583,5.3899426,0.015364499,1.3163232,0.88197935,0.8121797,7.594017,0.6103397,4.215012,2.1902792,17.944695,0.361665,575.39874,0.547392,1123.1769,0.25158092,-109.54152,-0.8567817,1593.8872,0.22116327,816.4097,0.3105309,-105.148605,-0.8560739,2590.3667,0.13647726,767.5653,0.44372505,-107.275505,-0.8193195,-11.80388,-0.5166007,20.458977,0.3457865,0.08915262,0.47045124,-0.013355035,-0.9251622,0.18147048,0.5503052,29.187702,0.45268986,1.3437023,10.457908,15.876906,0.86063176,-2.3865762,-6.9375873,-7.8356915,17.26729,0.012530273,0.008748143,0.007847312,1.8779343,1.1876484,0.42999998,0.19575495,0.38799998,0.4314348,-37.832737,04
32.421574,0.053967107,31.530357,31.994116,34.473507,2.9431496,32.4949,21.706148,13.788459,8.41167,0.5055165,1.2609096,0.01697363,0.17503393,1.0233213,1.0063477,9.632501,7.563561,8.138348,4.4021955,0.20629823,1.3883191,18.822649,0.71796453,1.1987056,12.103798,15.350038,0.766251,4.0598907,4.5274463,0.01406948,1.1920255,1.1595132,0.72781056,7.431479,0.4441919,3.6392453,2.0957437,14.684785,0.52879196,711.6409,0.3977514,1160.535,0.23914474,-110.588715,-0.8555399,1759.4321,0.19144334,815.0431,0.47179297,-107.06787,-0.8564152,2778.1792,0.12734725,768.63794,0.2919138,-108.22509,-0.8352317,-9.0690365,-0.83212173,17.281254,0.46644148,0.059953295,0.73010194,-0.011657186,-1.3395593,0.39347538,0.7688538,27.52863,0.42650872,-5.0571237,-3.0153594,18.104465,0.7454284,-5.0091753,-4.234546,-16.030338,27.457838,-0.033174504,0.008616296,0.017934581,2.1634617,0.729927,0.6866666,0.2651205,0.49499997,0.42880648,-32.19258,05
31.984415,0.10551075,31.332268,31.851513,34.683357,3.3510895,82.28687,45.222195,45.08855,48.81349,0.77757555,1.26061,0.018259885,0.24195743,1.7731569,1.754897,14.634211,7.3137126,15.783591,9.430861,0.43195224,1.4352313,15.319157,0.91340834,-0.23146139,-60.330406,14.207299,0.98026294,6.0264087,2.756211,0.01989785,1.535753,1.162018,0.6930682,5.9632354,0.664905,1.637165,5.9700346,11.33056,0.6469043,827.93036,0.32916707,1070.9084,0.24004436,-111.18438,-0.8475997,1901.7305,0.15817948,778.8081,0.30789307,-108.46518,-0.8480633,2917.88,0.11153217,849.26465,0.3442061,-109.92032,-0.8233873,-7.5322056,-0.93297565,14.747316,0.5574044,0.034949422,1.3647523,-0.012237782,-1.3768344,0.8413549,0.7855887,24.49012,0.44525638,-6.713922,-2.0148785,15.259064,1.1691303,1.2696208,15.549681,-11.506391,21.024685,-0.023689654,0.00644898,0.031827733,2.2959185,1.0335917,0.475,0.3309456,0.376,0.41998094,-26.524593,05
31.29279,0.1326823,30.922625,32.024403,32.833668,1.9110432,121.96865,111.42655,36.678402,25.211489,0.610977,1.2831618,0.009067049,0.18060474,1.177822,1.1687549,12.569881,8.156819,8.937101,6.125165,0.25875223,1.4233104,15.732693,1.029697,3.3169658,4.420476,14.120448,0.99177164,1.7901514,9.226775,0.016019996,1.5168022,1.0952849,0.93748665,6.8394985,0.60127676,3.425136,2.945933,14.811107,0.7671251,766.8755,0.40935844,1068.8313,0.3465142,-111.59823,-0.843925,1827.5532,0.21349113,844.4519,0.34939176,-108.26762,-0.8545317,2848.3796,0.13133916,804.1764,0.34778988,-109.86695,-0.82692355,-10.41975,-0.8165624,17.752527,0.56941813,0.07079322,0.74127346,-0.016497085,-0.82576036,0.5074556,0.7645193,27.484375,0.43086356,-3.6069474,-4.3991427,19.364239,0.81295145,-5.607106,-3.5093825,-11.131111,20.810421,-0.0037060874,0.0065750526,0.018420754,1.7817373,0.9009009,0.54249996,0.35527277,0.54249996,0.43808532,-29.774729,05
32.418243,0.104205705,31.255997,32.084663,34.74151,3.4855118,49.089687,23.52524,43.216045,31.019829,0.77310383,1.2654577,0.0192242,0.20157802,1.4955046,1.4762805,17.009031,10.303626,13.154815,8.495298,0.40475595,1.563433,15.087063,0.9677398,-0.4571148,-32.897614,15.816237,0.82788146,5.004672,3.5088367,0.04739367,2.301324,1.1830561,0.6282592,5.778966,0.7041318,3.7787755,2.8851035,10.590716,0.8885973,880.0915,0.36710152,953.8565,0.43896526,-109.04328,-0.86915976,1965.8965,0.17567927,747.8675,0.384207,-103.80278,-0.90577734,2896.9666,0.12492969,800.25714,0.33252734,-105.04897,-0.88355637,-6.7249794,-0.9924007,13.770177,0.5876508,0.070495605,0.7879176,-0.012445181,-1.2648485,0.785812,0.89400786,23.215973,0.5235313,-7.752517,-2.0223413,18.549564,0.89423776,-3.2480476,-5.9103394,-13.307189,23.75283,-0.026498504,0.00835408,0.012534798,1.7857144,0.7751938,0.65333337,0.24526627,0.61,0.3937004,-27.350996,05
32.694107,0.05189237,31.48443,32.358616,34.976063,3.4916325,41.0173,27.500784,11.026514,11.535142,0.7312054,1.2901603,0.022903979,0.24310067,1.6205889,1.5976849,14.632771,8.254426,10.920651,5.5540752,0.36221677,1.4452952,15.725138,1.0194507,-2.6275005,-5.072507,13.700761,1.0751458,4.230565,3.8855367,0.01740243,1.5361164,1.3445563,0.8051348,6.9110875,0.47032064,-1.1861116,-8.1773205,8.054691,0.9641799,810.85974,0.36789593,1119.4451,0.26563054,-108.68593,-0.8693154,1853.0723,0.1711672,825.94336,0.3154756,-104.35723,-0.88456583,2829.306,0.111990176,917.55646,0.3623155,-105.21872,-0.87005746,-6.8400955,-1.0199476,14.693925,0.5718709,0.050256345,1.0753791,-0.0126215,-1.1832805,0.6965321,0.80017644,25.37003,0.48887286,-9.441878,-1.5100292,14.635087,1.177339,-0.49983966,-39.980316,-10.186872,19.903511,-0.0071463366,0.008790076,0.01822169,1.923077,1.216545,0.414,0.17246448,0.4775,0.45157364,-27.366608,05
32.743603,0.064624086,31.475159,32.316578,35.00723,3.5320702,40.559868,25.91405,25.221537,19.236965,0.8243372,1.2524081,0.018907713,0.22788039,1.908065,1.8891573,15.555581,7.656819,14.494644,7.2194448,0.41393661,1.3531272,14.159351,1.0149366,-1.6096292,-10.013874,15.243213,0.95019144,4.9421735,3.4729717,0.018115355,1.7576864,1.2832696,0.6217013,6.306666,0.53491086,1.8997097,5.01849,8.236149,0.83707535,892.5206,0.28886372,983.17816,0.32102722,-105.27774,-0.89991593,1946.4272,0.14646511,823.0975,0.39359435,-101.113884,-0.92316294,2934.8176,0.09945577,838.2286,0.26463068,-101.44981,-0.9168446,-4.739596,-1.5146981,13.073696,0.65477204,0.06965087,0.6760432,-0.009287759,-1.4845426,0.7840414,0.71537143,21.863886,0.55218476,-10.05771,-1.5698273,17.162132,1.0888911,-1.7529092,-10.527332,-13.739667,23.701067,-0.029985512,0.007279981,0.010201784,1.9417477,0.7371008,0.7,0.26318562,0.6166667,0.42757714,-27.028917,05
32.497948,0.103514366,31.413855,32.302197,34.655003,3.241148,227.68486,130.32196,31.724182,27.282799,0.91357183,1.2161453,0.02550145,0.30055133,1.8780227,1.8525212,16.643257,9.87718,12.518791,8.038875,0.51916265,1.4394162,11.801537,1.4386225,-2.9568655,-4.831205,13.88471,1.1393805,1.9467466,6.747184,0.029806087,2.253412,1.22631,0.7647667,5.969806,0.59379804,3.0223012,3.1758192,8.950468,0.98009974,837.1831,0.3759236,951.23175,0.4031353,-105.496704,-0.88619447,1876.5541,0.18920088,834.8494,0.2889736,-101.48774,-0.92555803,2874.4966,0.1205006,807.74786,0.30283883,-102.4307,-0.9072241,-5.8538976,-1.2645388,12.746375,0.66432106,0.05320996,1.3539861,-0.011452395,-1.177772,0.97874063,0.8182886,23.193825,0.5510857,-9.242696,-1.7047511,19.94802,0.9224145,-1.7558562,-8.89489,-5.0844307,14.122538,0.009955731,0.0085917935,0.031893995,1.9093078,0.9661836,0.53249997,0.38989583,0.4775,0.3882895,-25.911592,05
32.71267,0.08457749,31.449974,32.137074,34.29697,2.8469963,108.881905,62.49936,16.5221,13.4687195,0.8456366,1.2324715,0.015455395,0.24966504,1.731608,1.7161527,18.620384,12.679431,9.698911,5.3046265,0.44759294,1.3728893,14.60693,1.0708349,-2.3902667,-6.027651,16.26037,0.8936116,1.8675253,9.068273,0.018262098,1.5186361,1.1892599,0.7564139,6.775626,0.47001824,4.418039,2.4354665,10.64537,0.85520655,847.2121,0.35121244,990.83234,0.41295287,-108.54531,-0.86645865,1918.7766,0.16939735,792.0639,0.4346573,-102.64479,-0.9086159,2925.2686,0.109715365,774.2501,0.29109964,-103.916336,-0.88653886,-7.638351,-0.99662775,15.04485,0.6492235,0.061078295,1.0547723,-0.013409472,-1.1879623,0.84956694,0.7413048,24.511026,0.50698155,-8.199604,-1.8360988,20.011011,0.8703488,-4.2147493,-4.7406693,-5.623719,14.830765,0.01717481,0.0071574016,0.022618216,1.923077,0.97323596,0.525,0.06576473,0.384,0.41350207,-26.58048,05
32.34899,0.048536383,31.216768,31.861618,34.212082,2.9953136,38.570698,56.665714,18.733927,12.320665,0.32900742,1.1046649,0.022438237,0.15023503,0.7004712,0.678033,5.867064,5.196019,4.7574797,1.926897,0.11139718,1.3050604,17.160658,0.96502703,6.8747225,1.5606636,12.21204,0.95736843,3.999817,4.1431904,0.018355448,1.3147321,0.9782672,0.77366847,8.098949,0.4294581,3.409119,2.2598813,18.020609,0.3391527,534.51776,0.51969856,1230.4008,0.24924271,-111.97149,-0.83951604,1545.464,0.2197924,898.2834,0.43121114,-109.02327,-0.81902885,2551.685,0.15543778,742.09125,0.46699527,-111.3321,-0.779644,-13.522039,-0.5189943,21.98852,0.36087292,0.051832985,0.93845075,-0.01681582,-0.8074879,0.20805188,0.7174696,27.809013,0.4671974,7.630009,1.4256866,11.681609,1.2585024,1.3226843,14.957047,-10.786971,20.981787,-0.0073326263,0.003283239,0.013420533,1.6317016,0.9433963,0.53,0.19442222,0.406,0.45257485,-36.523926,06
